日付,銘柄名,symbol,業種,TOPIXに占める個別銘柄のウェイト,ニューインデックス区分,調整係数対象銘柄
20201230,オーイズミ,6428,機械,0.00%,TOPIX Small 2,
20201230,ダイコク電,6430,機械,0.00%,TOPIX Small 2,
20201230,竹内製作所,6432,機械,0.02%,TOPIX Small 1,
20201230,アマノ,6436,機械,0.03%,TOPIX Mid400,
20201230,ＪＵＫＩ,6440,機械,0.00%,TOPIX Small 2,
20201230,サンデンＨＤ,6444,機械,0.00%,TOPIX Small 2,
20201230,蛇の目,6445,機械,0.00%,TOPIX Small 2,
20201230,ブラザー,6448,電気機器,0.10%,TOPIX Mid400,
20201230,マックス,6454,機械,0.01%,TOPIX Small 2,
20201230,モリタＨＤ,6455,輸送用機器,0.01%,TOPIX Small 2,
20201230,グローリー,6457,機械,0.02%,TOPIX Mid400,
20201230,新晃工業,6458,機械,0.01%,TOPIX Small 2,
20201230,大和冷機,6459,機械,0.01%,TOPIX Small 2,
20201230,セガサミーＨＤ,6460,機械,0.06%,TOPIX Mid400,
20201230,日ピストン,6461,機械,0.00%,TOPIX Small 2,
20201230,リケン,6462,機械,0.00%,TOPIX Small 2,
20201230,ＴＰＲ,6463,機械,0.01%,TOPIX Small 1,
20201230,ツバキ・ナカシマ,6464,機械,0.01%,TOPIX Small 1,
20201230,ホシザキ,6465,機械,0.12%,TOPIX Mid400,
20201230,大豊工業,6470,機械,0.00%,TOPIX Small 2,
20201230,日本精工,6471,機械,0.07%,TOPIX Mid400,
20201230,ＮＴＮ,6472,機械,0.02%,TOPIX Mid400,
20201230,ジェイテクト,6473,機械,0.03%,TOPIX Mid400,
20201230,不二越,6474,機械,0.02%,TOPIX Small 1,
20201230,ミネベアミツミ,6479,電気機器,0.15%,TOPIX Mid400,
20201230,日トムソン,6480,機械,0.00%,TOPIX Small 1,
20201230,ＴＨＫ,6481,機械,0.08%,TOPIX Mid400,
20201230,ユーシン精機,6482,機械,0.00%,TOPIX Small 2,
20201230,前沢給装,6485,機械,0.00%,TOPIX Small 2,○
20201230,イーグル工,6486,機械,0.00%,TOPIX Small 2,
20201230,前沢工,6489,機械,0.00%,TOPIX Small 2,
20201230,日ピラ工,6490,機械,0.01%,TOPIX Small 2,
20201230,キッツ,6498,機械,0.01%,TOPIX Small 1,
20201230,日立,6501,電気機器,0.78%,TOPIX Core30,
20201230,三菱電,6503,電気機器,0.62%,TOPIX Large70,
20201230,富士電機,6504,電気機器,0.09%,TOPIX Mid400,
20201230,東洋電,6505,電気機器,0.00%,TOPIX Small 2,
20201230,安川電,6506,電気機器,0.22%,TOPIX Mid400,
20201230,シンフォニア,6507,電気機器,0.01%,TOPIX Small 1,
20201230,明電舎,6508,電気機器,0.02%,TOPIX Small 1,
20201230,オリジン,6513,電気機器,0.00%,TOPIX Small 2,
20201230,山洋電気,6516,電気機器,0.01%,TOPIX Small 1,
20201230,デンヨー,6517,電気機器,0.01%,TOPIX Small 2,
20201230,ベイカレント,6532,サービス業,0.04%,TOPIX Small 1,
20201230,オーケストラＨＤ,6533,サービス業,0.00%,TOPIX Small 2,
20201230,アイモバイル,6535,サービス業,0.00%,TOPIX Small 2,
20201230,キャリアインデックス,6538,サービス業,0.00%,TOPIX Small 2,
20201230,ＭＳ－Ｊａｐａｎ,6539,サービス業,0.00%,TOPIX Small 2,
20201230,船場,6540,サービス業,0.00%,TOPIX Small 2,
20201230,グレイステクノロジー,6541,サービス業,0.01%,TOPIX Small 1,
20201230,ＪＥＳＨＤ,6544,サービス業,0.02%,TOPIX Small 1,
20201230,フルテック,6546,サービス業,0.00%,TOPIX Small 2,
20201230,グリーンズ,6547,サービス業,0.00%,TOPIX Small 2,
20201230,ツナグＧＨＤ,6551,サービス業,0.00%,TOPIX Small 2,
20201230,ＧａｍｅＷｉｔｈ,6552,サービス業,0.00%,TOPIX Small 2,
20201230,ソウルドアウト,6553,サービス業,0.00%,TOPIX Small 2,
20201230,ＭＳコンサル,6555,サービス業,0.00%,TOPIX Small 2,
20201230,ＬＴＳ,6560,サービス業,0.00%,TOPIX Small 2,○
20201230,ミダック,6564,サービス業,0.00%,TOPIX Small 2,
20201230,日総工産,6569,サービス業,0.00%,TOPIX Small 2,
20201230,キュービーネットＨＤ,6571,サービス業,0.00%,TOPIX Small 2,
20201230,ＲＰＡ,6572,サービス業,0.00%,TOPIX Small 2,
20201230,三桜工,6584,輸送用機器,0.00%,TOPIX Small 2,
20201230,マキタ,6586,機械,0.27%,TOPIX Mid400,
20201230,東芝テック,6588,電気機器,0.02%,TOPIX Small 1,
20201230,芝浦,6590,電気機器,0.00%,TOPIX Small 2,
20201230,マブチモーター,6592,電気機器,0.05%,TOPIX Mid400,
20201230,日本電産,6594,電気機器,1.25%,TOPIX Core30,
20201230,ＵＭＣエレ,6615,電気機器,0.00%,TOPIX Small 2,
20201230,トレックスセミ,6616,電気機器,0.00%,TOPIX Small 2,
20201230,東光高岳,6617,電気機器,0.00%,TOPIX Small 2,
20201230,ＷＳＣＯＰＥ,6619,電気機器,0.01%,TOPIX Small 1,
20201230,宮越ＨＤ,6620,電気機器,0.00%,TOPIX Small 2,
20201230,ダイヘン,6622,電気機器,0.02%,TOPIX Small 1,
20201230,ヤーマン,6630,電気機器,0.01%,TOPIX Small 1,
20201230,ＪＶＣＫＷ,6632,電気機器,0.01%,TOPIX Small 1,
20201230,Ｍｉｍａｋｉ,6638,電気機器,0.00%,TOPIX Small 2,
20201230,Ｉ・ＰＥＸ,6640,電気機器,0.00%,TOPIX Small 2,
20201230,日新電,6641,電気機器,0.01%,TOPIX Small 1,
20201230,大崎電,6644,電気機器,0.00%,TOPIX Small 2,
20201230,オムロン,6645,電気機器,0.33%,TOPIX Mid400,
20201230,日東工,6651,電気機器,0.01%,TOPIX Small 1,
20201230,ＩＤＥＣ,6652,電気機器,0.01%,TOPIX Small 1,
20201230,正興電機製作所,6653,電気機器,0.00%,TOPIX Small 2,○
20201230,不二電機工業,6654,電気機器,0.00%,TOPIX Small 2,
20201230,ＧＳユアサ,6674,電気機器,0.04%,TOPIX Mid400,
20201230,サクサ,6675,電気機器,0.00%,TOPIX Small 2,
20201230,メルコ,6676,電気機器,0.00%,TOPIX Small 2,
20201230,テクノメディカ,6678,電気機器,0.00%,TOPIX Small 2,○
20201230,ダイヤＨＤ,6699,電気機器,0.00%,TOPIX Small 2,
20201230,ＮＥＣ,6701,電気機器,0.27%,TOPIX Mid400,
20201230,富士通,6702,電気機器,0.57%,TOPIX Large70,
20201230,ＯＫＩ,6703,電気機器,0.01%,TOPIX Mid400,
20201230,岩崎通,6704,電気機器,0.00%,TOPIX Small 2,
20201230,電気興,6706,電気機器,0.01%,TOPIX Small 2,
20201230,サンケン電,6707,電気機器,0.02%,TOPIX Small 1,
20201230,ナカヨ,6715,電気機器,0.00%,TOPIX Small 2,
20201230,アイホン,6718,電気機器,0.00%,TOPIX Small 2,
20201230,ルネサス,6723,電気機器,0.19%,TOPIX Mid400,
20201230,エプソン,6724,電気機器,0.08%,TOPIX Mid400,
20201230,ワコム,6727,電気機器,0.02%,TOPIX Small 1,
20201230,アルバック,6728,電気機器,0.03%,TOPIX Mid400,
20201230,アクセル,6730,電気機器,0.00%,TOPIX Small 2,
20201230,ＥＩＺＯ,6737,電気機器,0.01%,TOPIX Small 1,
20201230,ＪＤＩ,6740,電気機器,0.01%,TOPIX Small 1,
20201230,日信号,6741,電気機器,0.01%,TOPIX Small 1,
20201230,京三製,6742,電気機器,0.00%,TOPIX Small 2,
20201230,能美防災,6744,電気機器,0.01%,TOPIX Small 1,
20201230,ホーチキ,6745,電気機器,0.00%,TOPIX Small 2,
20201230,星和電機,6748,電気機器,0.00%,TOPIX Small 2,
20201230,エレコム,6750,電気機器,0.02%,TOPIX Small 1,
20201230,パナソニック,6752,電気機器,0.54%,TOPIX Large70,
20201230,シャープ,6753,電気機器,0.07%,TOPIX Mid400,
20201230,アンリツ,6754,電気機器,0.06%,TOPIX Mid400,
20201230,富士通ゼ,6755,電気機器,0.03%,TOPIX Mid400,
20201230,ソニー,6758,電気機器,2.58%,TOPIX Core30,
20201230,ＴＤＫ,6762,電気機器,0.30%,TOPIX Mid400,
20201230,帝通工,6763,電気機器,0.00%,TOPIX Small 2,
20201230,タムラ製,6768,電気機器,0.01%,TOPIX Small 1,
20201230,アルプスアルパイン,6770,電気機器,0.05%,TOPIX Mid400,
20201230,池上通,6771,電気機器,0.00%,TOPIX Small 2,
20201230,日電波,6779,電気機器,0.00%,TOPIX Small 2,
20201230,鈴木,6785,電気機器,0.00%,TOPIX Small 2,
20201230,日本トリム,6788,電気機器,0.00%,TOPIX Small 2,
20201230,ローランドＤＧ,6789,電気機器,0.00%,TOPIX Small 2,
20201230,フォスター電,6794,電気機器,0.01%,TOPIX Small 1,
20201230,ＳＭＫ,6798,電気機器,0.00%,TOPIX Small 2,
20201230,ヨコオ,6800,電気機器,0.01%,TOPIX Small 1,
20201230,ティアック,6803,電気機器,0.00%,TOPIX Small 2,
20201230,ホシデン,6804,電気機器,0.01%,TOPIX Small 1,
20201230,ヒロセ電,6806,電気機器,0.10%,TOPIX Mid400,
20201230,航空電子,6807,電気機器,0.01%,TOPIX Small 1,
20201230,ＴＯＡ,6809,電気機器,0.00%,TOPIX Small 2,
20201230,マクセルＨＤ,6810,電気機器,0.01%,TOPIX Small 1,
20201230,古野電気,6814,電気機器,0.01%,TOPIX Small 1,
20201230,ユニデンＨＤ,6815,電気機器,0.00%,TOPIX Small 2,
20201230,スミダ,6817,電気機器,0.00%,TOPIX Small 2,
20201230,アイコム,6820,電気機器,0.01%,TOPIX Small 2,
20201230,リオン,6823,電気機器,0.01%,TOPIX Small 2,
20201230,本多通信,6826,電気機器,0.00%,TOPIX Small 2,
20201230,船井電機,6839,電気機器,0.00%,TOPIX Small 2,
20201230,横河電,6841,電気機器,0.08%,TOPIX Mid400,
20201230,新電元,6844,電気機器,0.00%,TOPIX Small 2,
20201230,アズビル,6845,電気機器,0.14%,TOPIX Mid400,
20201230,東亜ディーケーケー,6848,電気機器,0.00%,TOPIX Small 2,
20201230,日本光電,6849,電気機器,0.06%,TOPIX Mid400,
20201230,チノー,6850,電気機器,0.00%,TOPIX Small 2,
20201230,共和電,6853,電気機器,0.00%,TOPIX Small 2,
20201230,電子材料,6855,電気機器,0.00%,TOPIX Small 2,
20201230,堀場製,6856,電気機器,0.05%,TOPIX Mid400,
20201230,アドバンテス,6857,電気機器,0.23%,TOPIX Mid400,
20201230,小野測器,6858,電気機器,0.00%,TOPIX Small 2,
20201230,エスペック,6859,電気機器,0.01%,TOPIX Small 1,
20201230,キーエンス,6861,電気機器,2.10%,TOPIX Core30,
20201230,日置電,6866,電気機器,0.01%,TOPIX Small 2,
20201230,シスメックス,6869,電気機器,0.35%,TOPIX Large70,
20201230,日マイクロニクス,6871,電気機器,0.01%,TOPIX Small 1,
20201230,メガチップス,6875,電気機器,0.01%,TOPIX Small 1,
20201230,ＯＢＡＲＡ－Ｇ,6877,電気機器,0.01%,TOPIX Small 1,
20201230,ＩＭＡＧＩＣＡ　Ｇ,6879,情報・通信業,0.00%,TOPIX Small 2,
20201230,沢藤電,6901,電気機器,0.00%,TOPIX Small 2,
20201230,デンソー,6902,輸送用機器,0.54%,TOPIX Large70,
20201230,原田工業,6904,電気機器,0.00%,TOPIX Small 2,
20201230,コーセル,6905,電気機器,0.01%,TOPIX Small 1,
20201230,イリソ電子工業,6908,電気機器,0.02%,TOPIX Small 1,
20201230,オプテックスグループ,6914,電気機器,0.01%,TOPIX Small 1,
20201230,千代インテ,6915,電気機器,0.00%,TOPIX Small 2,
20201230,アイオーデータ,6916,電気機器,0.00%,TOPIX Small 2,
20201230,レーザーテック,6920,電気機器,0.21%,TOPIX Mid400,
20201230,スタンレー電,6923,電気機器,0.09%,TOPIX Mid400,
20201230,岩崎電,6924,電気機器,0.00%,TOPIX Small 2,
20201230,ウシオ電,6925,電気機器,0.03%,TOPIX Mid400,
20201230,ＯＫＡＹＡ,6926,電気機器,0.00%,TOPIX Small 2,
20201230,ヘリオステクノＨ,6927,電気機器,0%,TOPIX Small 2,
20201230,エノモト,6928,電気機器,0.00%,TOPIX Small 2,
20201230,日セラミック,6929,電気機器,0.01%,TOPIX Small 1,
20201230,遠藤照明,6932,電気機器,0.00%,TOPIX Small 2,
20201230,古河電池,6937,電気機器,0.01%,TOPIX Small 2,
20201230,双信電機,6938,電気機器,0.00%,TOPIX Small 2,
20201230,山一電機,6941,電気機器,0.00%,TOPIX Small 2,
20201230,図研,6947,電気機器,0.01%,TOPIX Small 2,
20201230,日電子,6951,電気機器,0.04%,TOPIX Small 1,
20201230,カシオ計,6952,電気機器,0.07%,TOPIX Mid400,
20201230,ファナック,6954,電気機器,0.95%,TOPIX Core30,
20201230,ＣＭＫ,6958,電気機器,0.00%,TOPIX Small 1,
20201230,エンプラス,6961,電気機器,0.01%,TOPIX Small 1,
20201230,大真空,6962,電気機器,0.00%,TOPIX Small 2,
20201230,ローム,6963,電気機器,0.17%,TOPIX Mid400,
20201230,浜松ホトニク,6965,電気機器,0.17%,TOPIX Mid400,
20201230,三井ハイテク,6966,電気機器,0.02%,TOPIX Small 1,
20201230,新光電工,6967,電気機器,0.03%,TOPIX Small 1,
20201230,京セラ,6971,電気機器,0.36%,TOPIX Large70,
20201230,協栄産,6973,卸売業,0.00%,TOPIX Small 2,
20201230,太陽誘電,6976,電気機器,0.09%,TOPIX Mid400,
20201230,村田製,6981,電気機器,1.10%,TOPIX Core30,
20201230,双葉電子,6986,電気機器,0.01%,TOPIX Small 1,
20201230,日東電,6988,化学,0.25%,TOPIX Mid400,
20201230,北電工業,6989,電気機器,0.00%,TOPIX Small 2,
20201230,東海理電,6995,輸送用機器,0.02%,TOPIX Mid400,
20201230,ニチコン,6996,電気機器,0.02%,TOPIX Small 1,
20201230,日ケミコン,6997,電気機器,0.01%,TOPIX Small 1,
20201230,ＫＯＡ,6999,電気機器,0.01%,TOPIX Small 1,
20201230,三井Ｅ＆Ｓ,7003,輸送用機器,0.01%,TOPIX Small 1,
20201230,日立造,7004,機械,0.02%,TOPIX Small 1,
20201230,三菱重,7011,機械,0.21%,TOPIX Large70,
20201230,川崎重,7012,輸送用機器,0.07%,TOPIX Mid400,
20201230,ＩＨＩ,7013,機械,0.06%,TOPIX Mid400,
20201230,名村造船,7014,輸送用機器,0.00%,TOPIX Small 2,
20201230,サノヤスＨＤ,7022,輸送用機器,0.00%,TOPIX Small 2,
20201230,スプリックス,7030,サービス業,0.00%,TOPIX Small 2,
20201230,ＭＳＯＬ,7033,サービス業,0.00%,TOPIX Small 2,
20201230,プロレドパートナーズ,7034,サービス業,0.00%,TOPIX Small 2,○
20201230,ａｎｆａｃ,7035,サービス業,0.00%,TOPIX Small 2,○
20201230,テノ．,7037,サービス業,0.00%,TOPIX Small 2,○
20201230,フロンティアＭ,7038,サービス業,0.00%,TOPIX Small 2,○
20201230,ピアラ,7044,サービス業,0.00%,TOPIX Small 2,○
20201230,コプロＨＤ,7059,サービス業,0.00%,TOPIX Small 2,○
20201230,ギークス,7060,サービス業,0.00%,TOPIX Small 2,○
20201230,カーブスＨＤ,7085,サービス業,0.01%,TOPIX Small 1,
20201230,フォーラムエンジニア,7088,サービス業,0.00%,TOPIX Small 2,○
20201230,日車輌,7102,輸送用機器,0.00%,TOPIX Small 2,
20201230,三菱ロジスネクスト,7105,輸送用機器,0.01%,TOPIX Small 1,
20201230,近畿車輌,7122,輸送用機器,0.00%,TOPIX Small 2,
20201230,ＦＰＧ,7148,証券、商品先物取引業,0.01%,TOPIX Small 1,
20201230,島根銀行,7150,銀行業,0.00%,TOPIX Small 2,
20201230,じもとＨＤ,7161,銀行業,0.00%,TOPIX Small 2,○
20201230,全国保証,7164,その他金融業,0.05%,TOPIX Mid400,
20201230,めぶきＦＧ,7167,銀行業,0.04%,TOPIX Mid400,
20201230,ＪＩＡ,7172,証券、商品先物取引業,0.00%,TOPIX Small 2,○
20201230,東京きらぼしＦＧ,7173,銀行業,0.01%,TOPIX Small 1,
20201230,九州ＦＧ,7180,銀行業,0.04%,TOPIX Mid400,
20201230,かんぽ生命保険,7181,保険業,0.03%,TOPIX Mid400,
20201230,ゆうちょ銀行,7182,銀行業,0.09%,TOPIX Mid400,
20201230,富山第一銀行,7184,銀行業,0.00%,TOPIX Small 2,○
20201230,コンコルディアＦＧ,7186,銀行業,0.08%,TOPIX Mid400,
20201230,ジェイリース,7187,その他金融業,0.00%,TOPIX Small 2,
20201230,西日本ＦＨ,7189,銀行業,0.02%,TOPIX Mid400,
20201230,マーキュリア,7190,証券、商品先物取引業,0.00%,TOPIX Small 2,
20201230,イントラスト,7191,その他金融業,0.00%,TOPIX Small 2,
20201230,日本モーゲージＳ,7192,その他金融業,0.00%,TOPIX Small 2,
20201230,Ｃａｓａ,7196,その他金融業,0.00%,TOPIX Small 2,
20201230,アルヒ,7198,その他金融業,0.01%,TOPIX Small 1,
20201230,プレミアグループ,7199,その他金融業,0.01%,TOPIX Small 1,
20201230,日産自,7201,輸送用機器,0.26%,TOPIX Large70,
20201230,いすゞ自,7202,輸送用機器,0.11%,TOPIX Mid400,
20201230,トヨタ自,7203,輸送用機器,3.55%,TOPIX Core30,
20201230,日野自,7205,輸送用機器,0.04%,TOPIX Mid400,
20201230,三菱自,7211,輸送用機器,0.03%,TOPIX Mid400,
20201230,エフテック,7212,輸送用機器,0.00%,TOPIX Small 2,
20201230,レシップＨＤ,7213,輸送用機器,0.00%,TOPIX Small 2,○
20201230,ＧＭＢ,7214,輸送用機器,0.00%,TOPIX Small 2,
20201230,ファルテック,7215,輸送用機器,0.00%,TOPIX Small 2,
20201230,武蔵精密,7220,輸送用機器,0.01%,TOPIX Small 1,
20201230,日産車体,7222,輸送用機器,0.01%,TOPIX Small 1,
20201230,新明和工,7224,輸送用機器,0.01%,TOPIX Small 1,
20201230,極東開,7226,輸送用機器,0.01%,TOPIX Small 2,
20201230,トピー工,7231,輸送用機器,0.00%,TOPIX Small 2,
20201230,ティラド,7236,輸送用機器,0.00%,TOPIX Small 2,
20201230,曙ブレーキ,7238,輸送用機器,0.00%,TOPIX Small 2,
20201230,タチエス,7239,輸送用機器,0.01%,TOPIX Small 1,
20201230,ＮＯＫ,7240,輸送用機器,0.02%,TOPIX Mid400,
20201230,フタバ産,7241,輸送用機器,0.01%,TOPIX Small 1,
20201230,ＫＹＢ,7242,輸送用機器,0.01%,TOPIX Small 1,
20201230,市光工,7244,電気機器,0.00%,TOPIX Small 2,
20201230,大同メタル,7245,輸送用機器,0.00%,TOPIX Small 1,
20201230,プレス工,7246,輸送用機器,0.01%,TOPIX Small 1,
20201230,ミクニ,7247,輸送用機器,0.00%,TOPIX Small 2,
20201230,太平洋工,7250,輸送用機器,0.01%,TOPIX Small 1,
20201230,河西工,7256,輸送用機器,0.00%,TOPIX Small 2,
20201230,アイシン精機,7259,輸送用機器,0.10%,TOPIX Mid400,
20201230,マツダ,7261,輸送用機器,0.08%,TOPIX Mid400,
20201230,今仙電機,7266,輸送用機器,0.00%,TOPIX Small 2,
20201230,ホンダ,7267,輸送用機器,0.91%,TOPIX Core30,
20201230,スズキ,7269,輸送用機器,0.38%,TOPIX Large70,
20201230,ＳＵＢＡＲＵ,7270,輸送用機器,0.26%,TOPIX Large70,
20201230,安永,7271,輸送用機器,0.00%,TOPIX Small 2,
20201230,ヤマハ発,7272,輸送用機器,0.12%,TOPIX Mid400,
20201230,小糸製,7276,電気機器,0.17%,TOPIX Mid400,
20201230,ＴＢＫ,7277,輸送用機器,0.00%,TOPIX Small 2,
20201230,エクセディ,7278,輸送用機器,0.01%,TOPIX Small 1,
20201230,ミツバ,7280,電気機器,0.00%,TOPIX Small 2,
20201230,豊田合,7282,輸送用機器,0.04%,TOPIX Mid400,
20201230,愛三工,7283,輸送用機器,0.00%,TOPIX Small 2,
20201230,盟和産,7284,輸送用機器,0.00%,TOPIX Small 2,
20201230,日本プラスト,7291,輸送用機器,0.00%,TOPIX Small 2,
20201230,ヨロズ,7294,輸送用機器,0.00%,TOPIX Small 2,
20201230,ＦＣＣ,7296,輸送用機器,0.01%,TOPIX Small 1,
20201230,新家工,7305,鉄鋼,0.00%,TOPIX Small 2,
20201230,シマノ,7309,輸送用機器,0.36%,TOPIX Large70,
20201230,ＴＳテック,7313,輸送用機器,0.03%,TOPIX Mid400,
20201230,関西みらいＦＧ,7321,銀行業,0.01%,TOPIX Small 1,
20201230,３３ＦＧ,7322,銀行業,0.00%,TOPIX Small 2,○
20201230,第四北越ＦＧ,7327,銀行業,0.02%,TOPIX Small 1,○
20201230,ひろぎんＨＤ,7337,銀行業,0.03%,TOPIX Mid400,
20201230,ＤｍＭｉＸ,7354,サービス業,0.00%,TOPIX Small 2,○
20201230,ジャムコ,7408,輸送用機器,0.00%,TOPIX Small 2,
20201230,小野建,7414,卸売業,0.00%,TOPIX Small 2,
20201230,はるやまＨＤ,7416,小売業,0.00%,TOPIX Small 2,
20201230,南陽,7417,卸売業,0.00%,TOPIX Small 2,○
20201230,ノジマ,7419,小売業,0.02%,TOPIX Small 1,
20201230,佐鳥電機,7420,卸売業,0.00%,TOPIX Small 2,
20201230,カッパ・クリエイト,7421,小売業,0.01%,TOPIX Small 1,
20201230,エコーＴＤ,7427,卸売業,0.00%,TOPIX Small 2,
20201230,伯東,7433,卸売業,0.00%,TOPIX Small 2,
20201230,コンドーテック,7438,卸売業,0.00%,TOPIX Small 2,○
20201230,中山福,7442,卸売業,0.00%,TOPIX Small 2,○
20201230,ライトオン,7445,小売業,0.00%,TOPIX Small 2,
20201230,ナガイレーベ,7447,卸売業,0.02%,TOPIX Small 2,
20201230,ジンズメイト,7448,小売業,0.00%,TOPIX Small 2,
20201230,三菱食品,7451,卸売業,0.01%,TOPIX Small 2,
20201230,良品計画,7453,小売業,0.11%,TOPIX Mid400,
20201230,三城ＨＤ,7455,小売業,0.00%,TOPIX Small 2,
20201230,松田産,7456,卸売業,0.01%,TOPIX Small 2,
20201230,第一興商,7458,卸売業,0.02%,TOPIX Mid400,○
20201230,メディパル,7459,卸売業,0.08%,TOPIX Mid400,
20201230,アドヴァン,7463,小売業,0.01%,TOPIX Small 2,
20201230,ＳＰＫ,7466,卸売業,0.00%,TOPIX Small 2,
20201230,萩原電気ＨＤ,7467,卸売業,0.00%,TOPIX Small 2,
20201230,アルビス,7475,小売業,0.00%,TOPIX Small 2,
20201230,アズワン,7476,卸売業,0.05%,TOPIX Mid400,
20201230,スズデン,7480,卸売業,0.00%,TOPIX Small 2,○
20201230,尾家産,7481,卸売業,0.00%,TOPIX Small 2,
20201230,シモジマ,7482,卸売業,0.00%,TOPIX Small 2,
20201230,ドウシシャ,7483,卸売業,0.01%,TOPIX Small 2,
20201230,小津産業,7487,卸売業,0.00%,TOPIX Small 2,○
20201230,コナカ,7494,小売業,0.00%,TOPIX Small 2,
20201230,高速,7504,卸売業,0.00%,TOPIX Small 2,
20201230,ハウスローゼ,7506,小売業,0.00%,TOPIX Small 2,○
20201230,ＧセブンＨＤ,7508,小売業,0.01%,TOPIX Small 2,
20201230,たけびし,7510,卸売業,0.00%,TOPIX Small 2,○
20201230,イオン北海,7512,小売業,0.01%,TOPIX Small 2,
20201230,コジマ,7513,小売業,0.00%,TOPIX Small 2,
20201230,ヒマラヤ,7514,小売業,0.00%,TOPIX Small 2,
20201230,コーナン商,7516,小売業,0.02%,TOPIX Small 1,
20201230,ネットワン,7518,情報・通信業,0.05%,TOPIX Mid400,
20201230,エコス,7520,小売業,0.00%,TOPIX Small 2,
20201230,ワタミ,7522,小売業,0.00%,TOPIX Small 1,
20201230,マルシェ,7524,小売業,0.00%,TOPIX Small 2,○
20201230,リックス,7525,卸売業,0.00%,TOPIX Small 2,○
20201230,システムソフト,7527,情報・通信業,0.00%,TOPIX Small 2,
20201230,パンパシフィックＨＤ,7532,小売業,0.21%,TOPIX Mid400,
20201230,丸文,7537,卸売業,0.00%,TOPIX Small 2,
20201230,西松屋チェ,7545,小売業,0.01%,TOPIX Small 1,
20201230,ゼンショーＨＤ,7550,小売業,0.05%,TOPIX Mid400,
20201230,ハピネット,7552,卸売業,0.01%,TOPIX Small 1,
20201230,幸楽苑ＨＤ,7554,小売業,0.00%,TOPIX Small 1,
20201230,ハークスレイ,7561,小売業,0.00%,TOPIX Small 2,
20201230,橋本総業ＨＤ,7570,卸売業,0.00%,TOPIX Small 2,○
20201230,日本ライフライン,7575,卸売業,0.02%,TOPIX Small 1,
20201230,サイゼリヤ,7581,小売業,0.01%,TOPIX Small 1,
20201230,タカショー,7590,卸売業,0.00%,TOPIX Small 2,
20201230,ＶＴＨＤ,7593,小売業,0.01%,TOPIX Small 1,
20201230,マルカ,7594,卸売業,0.00%,TOPIX Small 2,
20201230,アルゴグラフ,7595,情報・通信業,0.01%,TOPIX Small 1,
20201230,魚力,7596,小売業,0.00%,TOPIX Small 2,○
20201230,ＩＤＯＭ,7599,卸売業,0.01%,TOPIX Small 1,
20201230,ＭＤＭ,7600,精密機器,0.01%,TOPIX Small 1,
20201230,ポプラ,7601,小売業,0.00%,TOPIX Small 2,
20201230,フジコーポレーション,7605,小売業,0.00%,TOPIX Small 2,
20201230,Ｕアローズ,7606,小売業,0.01%,TOPIX Small 1,
20201230,進和,7607,卸売業,0.01%,TOPIX Small 2,
20201230,ＳＫジャパン,7608,卸売業,0.00%,TOPIX Small 2,
20201230,ダイトロン,7609,卸売業,0.00%,TOPIX Small 2,
20201230,ハイデ日高,7611,小売業,0.01%,TOPIX Small 1,
20201230,シークス,7613,卸売業,0.01%,TOPIX Small 1,
20201230,京都友禅,7615,小売業,0.00%,TOPIX Small 2,
20201230,コロワイド,7616,小売業,0.02%,TOPIX Mid400,
20201230,ＰＣＤＥＰＯＴ,7618,小売業,0.00%,TOPIX Small 2,
20201230,田中商事,7619,卸売業,0.00%,TOPIX Small 2,
20201230,オーハシテクニカ,7628,卸売業,0.00%,TOPIX Small 2,
20201230,壱番屋,7630,小売業,0.01%,TOPIX Small 1,
20201230,白銅,7637,卸売業,0.00%,TOPIX Small 2,
20201230,トップカルチャ,7640,小売業,0.00%,TOPIX Small 2,
20201230,ＰＬＡＮＴ,7646,小売業,0.00%,TOPIX Small 2,
20201230,スギＨＤ,7649,小売業,0.05%,TOPIX Mid400,
20201230,ダイコー通産,7673,卸売業,0.00%,TOPIX Small 2,○
20201230,薬王堂ＨＤ,7679,小売業,0.00%,TOPIX Small 2,
20201230,島津製,7701,精密機器,0.19%,TOPIX Mid400,
20201230,ＪＭＳ,7702,精密機器,0.00%,TOPIX Small 2,
20201230,クボテック,7709,精密機器,0.00%,TOPIX Small 2,
20201230,長野計器,7715,精密機器,0.00%,TOPIX Small 2,
20201230,Ｖテク,7717,精密機器,0.01%,TOPIX Small 1,
20201230,スター精密,7718,機械,0.01%,TOPIX Small 1,
20201230,東京計器,7721,精密機器,0.00%,TOPIX Small 2,
20201230,愛知時,7723,精密機器,0.00%,TOPIX Small 2,○
20201230,インターアクション,7725,精密機器,0.00%,TOPIX Small 2,
20201230,オーバル,7727,精密機器,0.00%,TOPIX Small 2,
20201230,東精密,7729,精密機器,0.04%,TOPIX Small 1,
20201230,マニー,7730,精密機器,0.04%,TOPIX Mid400,
20201230,ニコン,7731,精密機器,0.04%,TOPIX Mid400,
20201230,トプコン,7732,精密機器,0.03%,TOPIX Mid400,
20201230,オリンパス,7733,精密機器,0.50%,TOPIX Large70,
20201230,理計器,7734,精密機器,0.01%,TOPIX Small 2,
20201230,スクリン,7735,電気機器,0.05%,TOPIX Mid400,
20201230,キヤノン電子,7739,電気機器,0.01%,TOPIX Small 1,
20201230,タムロン,7740,精密機器,0.01%,TOPIX Small 1,
